0.galaxies.galaxy.bulge.centre.centre_0,0.galaxies.galaxy.bulge.centre.centre_1,0.galaxies.galaxy.bulge.ell_comps.ell_comps_0,0.galaxies.galaxy.bulge.ell_comps.ell_comps_1,0.galaxies.galaxy.bulge.effective_radius,0.galaxies.galaxy.bulge.sersic_index,0.galaxies.galaxy.disk.centre.centre_0,0.galaxies.galaxy.disk.centre.centre_1,0.galaxies.galaxy.disk.ell_comps.ell_comps_0,0.galaxies.galaxy.disk.ell_comps.ell_comps_1,0.galaxies.galaxy.disk.effective_radius,1.galaxies.galaxy.bulge.centre.centre_0,1.galaxies.galaxy.bulge.centre.centre_1,1.galaxies.galaxy.bulge.ell_comps.ell_comps_0,1.galaxies.galaxy.bulge.ell_comps.ell_comps_1,1.galaxies.galaxy.bulge.effective_radius,1.galaxies.galaxy.bulge.sersic_index,1.galaxies.galaxy.disk.centre.centre_0,1.galaxies.galaxy.disk.centre.centre_1,1.galaxies.galaxy.disk.ell_comps.ell_comps_0,1.galaxies.galaxy.disk.ell_comps.ell_comps_1,1.galaxies.galaxy.disk.effective_radius,     log_likelihood,           log_prior,      log_posterior,                weight
                   -0.24626614641288383,                    0.11968006821692406,                         -0.06990460156893502,                          -0.5648483286131198,                      10.280943387240823,                    4.43963512099296,                  0.055664291633833865,                  -0.10147486417931607,                        -0.30189560352387257,                        -0.13376943286893814,                     24.690783104806222,                    -0.6344650468311703,                    -0.2619924449528116,                          -0.3033438633144302,                          0.15543238783192032,                      28.981657261847147,                  2.3556939735879325,                   0.23366547641091906,                   0.05250052905060734,                        0.019934109608226065,                          0.3550746836009488,                     18.955141917360752,-32754.810114506712,   1.960920758071837, -32752.84919374864,                   0.0
                     0.5483527487235096,                    0.28975087359961615,                           0.6808401835680893,                           0.2612343072509838,                      11.673193368834397,                  4.9579937267555225,                  -0.08730239180104027,                  -0.39261156611754405,                        -0.11936529240405938,                        -0.17692726667905204,                     11.820732586033474,                   -0.09295047601686575,                    0.17658124497287042,                          0.23558939451674488,                        -0.024380440702646493,                      22.196974780165814,                   1.439024006956106,                    0.0205162970105855,                  -0.05349192915357028,                        -0.18927317976016844,                         0.02768870379906872,                     10.946313826918962,-30234.849327575637,  1.8398591263604458,-30233.009468449276,                   0.0
                    0.33478311221758567,                   -0.32747621663176923,                         -0.19626503015112612,                         0.006318929165329448,                       6.945046556046766,                   3.686677358638865,                   -0.5466745482727177,                   -0.2432515606760392,                        -0.28061231049696356,                         0.02765754146401727,                     13.831711921052168,                    -0.5175499342330693,                    0.06189780582366278,                         -0.10633105003886267,                           0.2279007062912782,                      11.830319488599109,                  3.8049122049153015,                   -0.1113169987701326,                   0.18631551778843958,                         0.37980335287729633,                         0.05104974760947183,                     11.367975653972973, -25888.00439228206,   5.442526638771187, -25882.56186564329,                   0.0
                   -0.35066247191862593,                   -0.16202344988909717,                          -0.3359402687677713,                           0.1483667556292087,                       18.69356698880625,                   4.710142152478252,                   0.06234163718643318,                  0.025373374303968122,                         0.11379433948438399,                         -0.5668006069669057,                      20.74515531324703,                   0.060254947380157825,                     0.0882942210042439,                          -0.3365648513476613,                         0.015488945920541196,                      18.643269032059777,                   3.918038475641522,                   0.17482840085822446,                   -0.2500073772085067,                         0.18629696774168553,                          0.4756133252136932,                     19.481793428378158,-27350.925527282187,  -0.964356796877531,-27351.889884079064,                   0.0
                    0.35634334918585897,                   -0.09161787423335048,                          0.14648997769585465,                          0.25765722576582845,                       2.441423264736504,                    4.23288431350276,                   0.10666808303134533,                  -0.01986980651121887,                       -0.049585069023209936,                          0.5355085504161062,                     3.2343694093541364,                    0.42351275181252623,                    0.18953428797639896,                            0.257491936252309,                         0.059041658125012726,                      3.7246439080562577,                   4.017146469105365,                  -0.23511703580469054,                    0.2688013724589951,                          0.5487013630674439,                        -0.20551587214265693,                      2.461569237110197,-18897.469556274023,  0.6193375359559186, -18896.85021873807,                   0.0
                     0.2242462628137175,                   -0.30155056512909867,                           0.4638641346512692,                          0.07185384832180591,                       5.724304859962387,                  2.6226240983489353,                  -0.11084884591586812,                   0.38492996546052366,                        -0.27855779041518425,                        -0.09800106670614357,                      3.275828273402177,                    0.18898282117354573,                   -0.10229625529946033,                         -0.10237898160954254,                         -0.16591437405736179,                       8.728706429850009,                  2.4582669514695414,                   0.08100035362598391,                  -0.06658089396493017,                         -0.5716870711031526,                        -0.43892806870657164,                      6.049238840609799, -16847.45851325232, -0.5249344564647646,-16847.983447708786,                   0.0
                    0.21780150205463308,                   -0.28876557472878706,                          0.15308172589870467,                           0.3331952609380174,                      17.768433318694065,                  2.5136018132206632,                    0.1319595940454741,                   0.48918147561595443,                         -0.5804990644580773,                        -0.07447129592563252,                     17.682240209165936,                     0.4498458533405572,                     0.5882391962700518,                         0.038057492178561435,                           0.3057734816406207,                      28.267776574052355,                   2.046240344872926,                   0.15800846647461747,                  -0.02542272198590575,                        -0.03803146708609725,                          -0.343666694260299,                      9.260630621484662, -27127.09485737753,  3.7874605124262457,-27123.307396865104,                   0.0
                   -0.06650090292163569,                    0.27953928396306643,                         -0.20546731303778706,                          0.15774931858942887,                       29.67280246396807,                  2.1834173386650058,                  -0.18119074816063455,                  -0.24346184281933986,                        -0.27184152705477216,                         -0.3153286750292037,                     16.823353788012334,                    0.12383557772682383,                    0.24346678267979643,                         -0.10901798910480191,                          0.30791541429674113,                      1.2428632627397085,                   4.117656721286826,                   0.39355501376884383,                   -0.2588630639059341,                         -0.2161687725977988,                          0.2840477429356201,                     26.764359303927602, -38185.45933432945,   2.268446307026919, -38183.19088802242,                   0.0
                   -0.44244857503323476,                   0.058765130527626254,                          -0.1943402447092264,                          0.22798004697159652,                       5.727627931887106,                  1.2997428917497489,                  0.020687656593761487,                   -0.2463851556372709,                          0.3846676748548247,                          0.0337020237000811,                      9.990899378244883,                   -0.44982727790675153,                    -0.7125800561881076,                         0.048805304154356036,                          -0.3872842579249756,                      10.320543818722093,                  1.8467999489054652,                   0.06199262204992205,                  -0.04924722075191054,                         0.04403701654723471,                         -0.3951455752612804,                     4.0337894953049265, -36086.50564915356,   4.661767519802317, -36081.84388163376,                   0.0
                     0.4013531333505672,                    0.06600007039835903,                         -0.03925202911033948,                          -0.2974508763278944,                        17.6069395318317,                   4.330122407257937,                   -0.8054366275273986,                  -0.40914227788862023,                          0.5105953699917255,                        -0.07867521383856944,                      5.262883294630495,                     0.4306572612819764,                    -0.5596831928849947,                          0.08881616787957274,                         -0.11941338747104874,                      19.022928425284025,                  2.4625038301125928,                  -0.09333976282562963,                  -0.08910091386294812,                         0.37242178713837665,                         0.36608480900622475,                     28.561392604816163,-22613.522046565893,   6.982414516350954,-22606.539632049542,                   0.0
